,PC1,PC2,PC3
0,0.0,0.0,0.8267758315345825
1,0.0,0.0,0.8090347446274297
2,0.11391472555139442,0.0,0.6518061624847243
3,0.10769553049827761,0.0,0.6756014663533519
4,0.0,0.0866841326493955,0.7833273297958574
5,0.0,0.1436819046549836,0.5854425572778384
6,0.060969275648583295,0.0,0.6452060108836415
7,0.11080512802483584,0.0,0.6637038144190385
8,0.1098333787977865,0.0,0.6674218306485112
9,0.11197122709729541,0.0,0.6592421949436705
10,0.10516898250794876,0.0,0.6852683085499821
11,0.00032226871457728256,0.0,0.8778646091513909
12,0.005904360472156582,0.0,0.861428170604145
13,0.0,0.0,0.8288031540167621
14,0.08322404155842794,0.0,0.6736128205840947
15,0.08622077440444965,0.0,0.6644736019314262
16,0.0931635184078226,0.0,0.6344747967466339
17,0.0,0.029705580115586053,0.8091537945433612
18,0.007070459544615961,0.0,0.8569665511287773
19,0.0,0.11653935346325817,0.7190903797035787
20,0.003820565931955611,0.0,0.8644797507252877
21,0.0032375163957257943,0.0,0.8667105604629717
22,0.112748626478935,0.0,0.6562677819600922
23,0.10614073173499827,0.0,0.681550292320509
24,0.0,0.08610735833648744,0.7829047149111238
25,0.11333167601516471,0.0,0.6540369722224083
26,0.0,0.0,0.7658806167618352
27,0.0,0.0,0.8076577608171295
28,0.11177687725188551,0.0,0.6599857981895653
29,0.0,0.0,0.7380217984473221
30,0.004597965313595273,0.0,0.8615053377417091
31,0.0019414884732215237,0.0,0.793451195715658
32,0.112748626478935,0.0,0.6562677819600922
33,0.004738261399697021,0.0,0.8658897900795128
34,0.0,0.0,0.7617192044885104
35,0.0,0.0,0.8204942546385692
36,0.0,0.0,0.7985319725440052
37,0.0,0.10303835494248037,0.7065022710122651
38,0.11197122709729541,0.0,0.6592421949436705
39,0.03123179595854611,0.0,0.7910803442516725
40,0.1098333787977865,0.0,0.6674218306485112
41,0.003043166550316069,0.0,0.8674541637088661
42,0.11585822400549352,0.0,0.6443701300257783
43,0.008042208771665454,0.0,0.8532485348993044
44,0.0,0.0,0.801493596890509
45,0.00901395799871511,0.0,0.8495305186698311
46,0.0,0.0499419225561818,0.7125617037595907
47,0.029772706895720192,0.4262094130344541,0.2064532057688244
48,0.12681752454854803,0.34718830696147335,0.05608937148530635
49,0.12094003372389989,0.0034719236229017983,0.5960989140736527
50,0.1790982090329604,0.0,0.5158831417649948
51,0.13209775067434737,0.11758867740964607,0.4030105092965996
52,0.14749234278176715,0.15198097644911507,0.3992200348406135
53,0.24650983469802892,0.04701060670015027,0.34353752428205897
54,0.2539870262192668,0.007106644753463521,0.36266415742833114
55,0.33097343588032996,0.03084905044137341,0.1520351671053217
56,0.3415445170387699,0.0,0.14886128958125575
57,0.25456367719486983,0.006407405956596178,0.3613804864001728
58,0.22428301840268158,0.0,0.3732381862872357
59,0.21256820247778058,0.05382641450358872,0.3661952324495149
60,0.23093364390152538,0.033545359871829904,0.3240677178834683
61,0.36190702449152196,0.0,0.16767986181113562
62,0.24562558707302312,0.0172456073080395,0.3812773873366273
63,0.20249608156632917,0.09687695103617834,0.35284511892995546
64,0.3407653909540581,0.0,0.14807598514649054
65,0.14374411144034752,0.15652602862875256,0.40756389652364305
66,0.36190702449152196,0.0,0.16767986181113562
67,0.24649056353642762,0.01619674911273855,0.3793518807943898
68,0.12501561143962872,0.17772045277061407,0.3593399242675924
69,0.24649056353642762,0.01619674911273855,0.3793518807943898
70,0.36093527526447244,0.0,0.17139787804060866
71,0.2413007047560004,0.022489898284544365,0.3909049200478153
72,0.36268442387316163,0.0,0.16470544882755708
73,0.36307312356398136,0.0,0.16321824233576795
74,0.36287877371857147,0.0,0.16396184558166252
75,0.24622150921022737,0.047360226098583896,0.34417935979613834
76,0.3426829813777398,0.0,0.14561392840272358
77,0.36307312356398136,0.0,0.16321824233576795
78,0.2511037713412517,0.010602838737800083,0.3690825125691229
79,0.14028420558672944,0.16072146140995644,0.4152659226925931
80,0.24955640012976288,0.0,0.30801841551846165
81,0.34659761301942743,0.0,0.12952760518799575
82,0.33979364172700854,0.0,0.1517940013759637
83,0.3247712693986416,0.1007999336048616,0.09097092723007323
84,0.16828947122925483,0.2599527401893037,0.13860995931570363
85,0.3324427364256405,0.0,0.09199159237845492
86,0.3522094754757106,0.008602638581603993,0.19343257806968112
87,0.10809179745489153,0.19625341041020464,0.39825826126324293
88,0.055424656806989686,0.5245370724392744,0.007479372279647192
89,0.0,0.5459137535367977,0.0
90,0.18215959404872326,0.343555187741056,0.0
91,0.05381870129836268,0.263572519309744,0.3583368943133931
92,0.3267584935033785,0.0,0.234836031779882
93,0.22396125673457162,0.0,0.3577771264036419
