,PC1,PC2,PC3
0,3.1718966017077026,-0.7770291604540637,0.8193490134977591
1,3.0822989805459535,-0.9549972392016914,0.9242804732669124
2,3.3650139427840395,-1.1629428600036142,0.3146567849569404
3,3.4208757466892035,-1.117855443590578,0.37109690947638785
4,3.2922288312702364,-0.307721558608065,1.5180950033116367
5,2.65890867726542,0.27650664687072063,1.970804515741573
6,2.8434024568505123,-1.351479886822597,0.3833951749215514
7,3.392944844736622,-1.1403991517970962,0.3428768472166641
8,3.4016732515968036,-1.1333542429825592,0.3516956166728278
9,3.3824707565044037,-1.1488530423745404,0.3322943238692677
10,3.443569604525676,-1.099538680672782,0.39402571006241327
11,3.3656879215502524,-1.0222569538458028,0.8521099061716514
12,3.387359194850129,-0.8644630582588879,0.9410060577893405
13,3.1271658889198664,-0.9976904482077518,0.9823761849955613
14,3.178329881026979,-1.2311882942488996,0.39437694238186227
15,3.2480326033110902,-0.8557198690439501,0.3595010634972884
16,3.103595762780774,-1.2182524968737332,0.3420250477153305
17,3.2407012720525605,-0.5811927572686493,0.9558665201787321
18,3.3768851066179106,-0.8729169488363322,0.9304235344419441
19,3.1368425016124872,-0.03149616643236324,1.5241366962448646
20,3.3342656568535975,-1.047618625578136,0.8203623361294622
21,3.3395027009697067,-1.0433916802894136,0.8256535978031604
22,3.375488031016258,-1.15448896942617,0.3252393083043368
23,3.4348411976654942,-1.106583589487319,0.3852069406062496
24,3.288737468526164,-0.31053952213387975,1.5145674955291712
25,3.3702509869001487,-1.1587159147148922,0.3199480466306386
26,2.8441521930081786,-0.9950694731276435,1.0356602936648567
27,3.087008676604711,-0.8851495113394223,1.0009752887729066
28,3.3842164378764403,-1.1474440606116332,0.33405807776050045
29,2.7152287533088817,-1.2496604696316718,0.6940084167233963
30,3.3272829313654517,-1.0532545526297654,0.8133073205645313
31,2.987371577814561,-1.2199972959110867,0.6972002248187684
32,3.375488031016258,-1.15448896942617,0.3252393083043368
33,3.3978332830823463,-0.8560091676814436,0.9515885811367369
34,2.8755343275989302,-0.7241170128830707,1.2864314484297312
35,3.0598563436768487,-1.1580175159032804,0.8276448846994554
36,2.9895191702148374,-1.2314481566472715,0.7088240043424802
37,3.0379891255332048,-0.15088837142098116,1.69165294039015
38,3.3824707565044037,-1.1488530423745404,0.3322943238692677
39,3.256695201633245,-1.092584839646778,0.6745088927011901
40,3.4016732515968036,-1.1333542429825592,0.3516956166728278
41,3.3412483823417434,-1.0419826985265064,0.8274173516943931
42,3.3475571290636763,-1.1770326776326883,0.29701924604461305
43,3.368156699757729,-0.8799618576508692,0.9216047649857805
44,3.0017389398190915,-1.2215852843069197,0.7211702815811093
45,3.3594282928975465,-0.8870067664654062,0.9127859955296168
46,2.939140638319139,-0.4387110350288442,0.7058682393701422
47,2.903867394637194,1.4408872805220008,-0.13834785879441208
48,2.7497398998035387,1.1511570001685485,-0.8004801403661698
49,3.3286063914400916,-0.741383926026915,0.6356792956372276
50,3.3842363748243116,-1.0934348578802997,0.1561446715561863
51,3.157731411232632,-0.15705556285962363,0.784327876251779
52,3.421536071293601,-0.03022781991651413,0.7708079180546218
53,3.5428516554540384,-0.5658345931237262,0.22017528090081703
54,3.5002322056897253,-0.7405362698655299,0.1101140825883352
55,3.405270745287036,-0.555682422145881,-0.3595659595000026
56,3.3027302576855924,-0.8843994876658869,-0.3347118818923748
57,3.496740842945653,-0.7433542333913445,0.10658657480586972
58,3.2348018556433535,-0.8779906051031157,0.14619294812085784
59,3.393724954448994,-0.4248593883284214,0.16554088447607962
60,3.2774147646493477,-0.558341410946113,0.31541958970903783
61,3.5676398004329313,-0.8262718872699533,-0.3585526368682995
62,3.55085696547878,-0.6996757987412157,0.16126294543408445
63,3.4520555365616334,-0.23747687572045137,0.29147586780965606
64,3.2724128756753084,-0.9784613019453958,-0.3767802487133315
65,3.4442299291300733,-0.011911056998718084,0.7937367186406473
66,3.5676398004329313,-0.8262718872699533,-0.3585526368682995
67,3.545619921362671,-0.7039027440299378,0.15597168376038625
68,3.195227267509151,0.149149075477088,0.9725859173928592
69,3.545619921362671,-0.7039027440299378,0.15597168376038625
70,3.576368207293113,-0.8192269784554163,-0.34973386741213586
71,3.577042186059325,-0.678541072297605,0.18771925380257545
72,3.5606570749447854,-0.8319078143215828,-0.36560765243323046
73,3.557165712200713,-0.8347257778473975,-0.3691351602156959
74,3.5589113935727497,-0.83331679608449,-0.3673714063244632
75,3.544597336826074,-0.5644256113608188,0.22193903479204982
76,3.2779605377257255,-0.9776472455267742,-0.3828939590261088
77,3.557165712200713,-0.8347257778473975,-0.3691351602156959
78,3.5176890194100885,-0.726446452236456,0.12775162150066252
79,3.46517810559451,0.004996724156170473,0.8149017653354401
80,3.176433895515401,-0.9074580197797768,0.019740797496145792
81,3.2573425420126476,-0.9210330135014788,-0.38056948306442584
82,3.28114128253549,-0.9714163931308588,-0.3679614792571678
83,3.4265573203295103,-0.23505468815401476,-0.5517115942173613
84,3.05315053531676,0.7177090959878666,-0.5097840533611898
85,2.9625324077587063,-0.9945240998747884,-0.3772242829813909
86,3.6339756925703126,-0.7727305802794726,-0.29152998900145566
87,3.302809050448615,0.2755861892802427,0.8138884427037371
88,2.7798389855647887,2.0483082949056186,-0.36125045733243555
89,2.2949224357295765,2.350675181157073,0.07836234659934219
90,2.878809317659137,1.2142217199536798,-1.5382323673186409
91,3.001861753575576,0.7065941990604411,0.4047109431637995
92,3.487128287176125,-1.012034987906603,-0.267293434168439
93,3.1937466330429616,-0.6894042653434908,0.06861655035808242
94,3.275711250436009,-0.4090093602127635,0.729077121855975
95,2.8728756971380367,-1.2660304376281084,-0.31635666166576093
96,3.2451318676827694,-0.6655727777184591,0.18801368541786356
97,3.4274669542706393,-1.078480185531896,-0.3117924157673403
98,3.2173896808665114,-0.6358756664857066,0.5788479700270915
99,3.434449679758785,-1.0728442584802664,-0.30473740020240936
100,2.9844467573642994,-0.7422977369706645,0.1701504815540231
101,3.2710089220070655,-0.6629778689612903,0.22993864448936613
102,3.4327039983867484,-1.074253240243174,-0.3065011540936421
103,3.692336978073641,-0.8620703815043929,-0.6761475676580017
104,3.1854327232332977,-0.663296501454524,-1.1527994745302428
105,3.6766258457253134,-0.8747512173705594,-0.6920213526790963
106,3.6378722497701297,-0.6255857773275915,-0.12740346603984154
107,3.5952528000058166,-0.8002874540693952,-0.23746466435232338
108,3.579401195003001,-0.0392556606557134,0.4867243111983417
109,3.538685108548893,-0.5827719388175673,-0.6588250609322379
110,3.6574233506329135,-0.8902500167625407,-0.7114226454826563
111,3.7185221986541865,-0.8409356550607823,-0.6496912592895107
112,3.630166427446544,-0.7721078188112473,-0.2021895865276687
113,3.65916903200495,-0.8888410349996332,-0.7096588915914236
114,3.5200480283537647,-0.08716104059456453,0.4267566788964289
115,3.6678974388651318,-0.8817961261850964,-0.7008401221352599
